age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
62,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,84,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,0,40,United-States,<=50K
22,Private,9th,Never-married,Craft-repair,Own-child,White,Male,0,0,44,United-States,<=50K
25,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States,<=50K
29,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K
29,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,1,0,18,United-States,<=50K
46,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,39,United-States,>50K
49,Private,HS-grad,Divorced,Other-service,Other-relative,Black,Female,0,0,34,United-States,<=50K
52,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,4,0,39,United-States,<=50K
44,Private,Some-college,Separated,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,<=50K
18,Private,HS-grad,Never-married,Sales,Own-child,White,Male,2,0,36,United-States,<=50K
32,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,3,0,25,United-States,<=50K
29,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
25,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,8,0,49,India,<=50K
72,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,9,United-States,<=50K
64,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,28,United-States,<=50K
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,1,0,49,India,<=50K
43,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,68,0,37,United-States,>50K
30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,2,0,9,United-States,<=50K
34,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,7589,0,56,United-States,>50K
29,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,3341,0,39,United-States,<=50K
45,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,5,0,39,United-States,>50K
20,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50K
51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,34,United-States,<=50K
49,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,50,United-States,>50K
35,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
58,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,49,United-States,>50K
40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,1880,45,United-States,>50K
26,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,59,United-States,<=50K
27,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Male,3,0,40,United-States,<=50K
43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,39,United-States,<=50K
57,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,8,United-States,>50K
40,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,28,United-States,>50K
25,Private,Bachelors,Never-married,Craft-repair,Own-child,White,Male,0,2,39,United-States,<=50K
24,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,1,0,16,United-States,<=50K
62,Private,10th,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,39,United-States,>50K
59,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,1,0,14,United-States,<=50K
65,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,4,0,9,United-States,<=50K
20,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,2100,0,34,United-States,<=50K
41,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,49,United-States,>50K
20,Private,HS-grad,Married-spouse-absent,Other-service,Own-child,White,Male,3,0,39,United-States,<=50K
42,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,Some-college,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,32,United-States,<=50K
41,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,2,1867,40,United-States,>50K
36,Private,Bachelors,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
31,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,49,United-States,<=50K
60,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,21,United-States,<=50K
60,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,7507,0,12,United-States,>50K
59,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,11,United-States,<=50K
21,Private,11th,Married-spouse-absent,Sales,Own-child,White,Female,4,0,21,United-States,<=50K
36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,54,United-States,<=50K
53,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,2,0,27,United-States,<=50K
32,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,2,0,31,United-States,<=50K
41,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,8,0,36,United-States,>50K
25,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,3650,0,26,United-States,<=50K
49,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,56,United-States,>50K
25,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,49,United-States,<=50K
21,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,3118,0,39,United-States,<=50K
37,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,4,0,34,United-States,>50K
58,Self-emp-not-inc,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,1,0,32,United-States,<=50K
42,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,25,United-States,<=50K
20,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,4,0,39,United-States,<=50K
25,Private,HS-grad,Divorced,Exec-managerial,Other-relative,White,Female,0,0,40,United-States,<=50K
46,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,40,United-States,>50K
57,Private,1st-4th,Widowed,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,3,0,53,United-States,<=50K
52,Private,7th-8th,Divorced,Craft-repair,Unmarried,Black,Male,0,1758,38,United-States,<=50K
19,Private,HS-grad,Never-married,Sales,Own-child,White,Male,0,0,31,United-States,<=50K
56,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,2305,0,33,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,4,0,49,United-States,<=50K
48,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,4,0,44,United-States,<=50K
59,Self-emp-not-inc,7th-8th,Divorced,Craft-repair,Unmarried,White,Male,0,0,57,United-States,<=50K
57,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,2,0,40,United-States,<=50K
36,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,7192,0,10,United-States,<=50K
29,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,18,United-States,<=50K
22,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,2,0,23,United-States,<=50K
47,Self-emp-not-inc,Some-college,Never-married,Other-service,Not-in-family,White,Male,4,0,39,United-States,<=50K
20,Private,HS-grad,Married-spouse-absent,Sales,Own-child,White,Male,0,0,29,United-States,<=50K
43,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,56,United-States,<=50K
72,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,7,0,22,United-States,<=50K
36,Private,11th,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
33,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,32,United-States,<=50K
30,Private,HS-grad,Never-married,Craft-repair,Own-child,Black,Male,1,0,40,United-States,<=50K
28,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,1,0,50,United-States,>50K
32,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,41,United-States,>50K
48,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,39,United-States,>50K
46,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,14356,0,59,United-States,>50K
67,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1957,19,United-States,<=50K
18,Private,HS-grad,Married-spouse-absent,Other-service,Own-child,White,Male,3,0,20,United-States,<=50K
68,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,32,Mexico,<=50K
44,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,1,1709,37,United-States,<=50K
26,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,3,0,40,United-States,<=50K
67,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,7599,0,12,United-States,>50K
64,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,3296,0,59,United-States,<=50K
69,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,40,United-States,<=50K
49,Private,HS-grad,Divorced,Other-service,Wife,Black,Female,0,0,40,United-States,<=50K
46,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1965,50,United-States,>50K
55,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,3,0,34,United-States,<=50K
19,Private,11th,Never-married,Other-service,Unmarried,White,Female,1,0,39,United-States,<=50K
33,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,49,United-States,<=50K
21,Private,Bachelors,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2,0,40,United-States,<=50K
53,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,15090,0,50,United-States,>50K
61,Private,Some-college,Widowed,Adm-clerical,Unmarried,White,Female,2981,0,34,United-States,<=50K
56,Private,11th,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,10,United-States,<=50K
28,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,7689,0,40,United-States,>50K
23,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
20,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,2,0,4,United-States,<=50K
21,Private,Bachelors,Married-spouse-absent,Prof-specialty,Own-child,White,Male,0,0,12,United-States,<=50K
45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
47,Local-gov,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,49,India,>50K
30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,16,1839,34,United-States,<=50K
28,Private,11th,Never-married,Craft-repair,Own-child,White,Male,3,0,40,United-States,<=50K
45,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,2,0,67,United-States,>50K
19,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,6,United-States,<=50K
55,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,<=50K
39,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,15384,0,39,United-States,>50K
53,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,1,0,40,United-States,<=50K
19,Private,HS-grad,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,10,United-States,<=50K
21,Private,HS-grad,Married-spouse-absent,Other-service,Own-child,White,Female,0,0,21,United-States,<=50K
35,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,49,United-States,>50K
42,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,9,0,37,United-States,<=50K
24,Private,Some-college,Separated,Adm-clerical,Not-in-family,White,Female,4,0,39,United-States,<=50K
39,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,48,United-States,<=50K
42,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,6,0,33,United-States,>50K
50,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,7,0,40,United-States,<=50K
19,Private,Some-college,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,19,United-States,<=50K
42,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,3548,0,37,United-States,>50K
21,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,0,0,8,United-States,<=50K
24,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,2567,0,8,United-States,<=50K
37,Self-emp-not-inc,11th,Divorced,Craft-repair,Unmarried,White,Male,1,0,61,United-States,<=50K
44,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,33,United-States,>50K
30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,2825,0,13,United-States,<=50K
58,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1999,65,United-States,<=50K
20,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,2162,0,21,United-States,<=50K
20,Private,Bachelors,Married-spouse-absent,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,2,0,17,United-States,<=50K
47,Private,7th-8th,Divorced,Craft-repair,Unmarried,White,Male,0,0,26,Mexico,<=50K
60,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,3413,0,59,United-States,>50K
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,3389,0,48,United-States,<=50K
18,Private,Bachelors,Married-spouse-absent,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
22,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,1,0,22,United-States,<=50K
29,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,38,United-States,<=50K
32,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,0,0,34,United-States,<=50K
51,Private,Prof-school,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,3,1797,39,United-States,>50K
57,Private,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,17,United-States,<=50K
48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,3,1906,40,United-States,>50K
43,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,43,0,40,United-States,>50K
45,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,15154,0,50,United-States,>50K
51,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1828,39,United-States,>50K
62,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,2,0,17,United-States,<=50K
47,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,3374,0,35,United-States,<=50K
57,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,34,United-States,<=50K
46,Private,Some-college,Divorced,Craft-repair,Not-in-family,Black,Male,2,0,40,United-States,<=50K
32,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,3045,0,40,United-States,<=50K
52,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,1,0,21,United-States,<=50K
53,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Female,0,0,35,United-States,<=50K
19,Private,HS-grad,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
62,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,34,United-States,<=50K
24,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,62,United-States,<=50K
55,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Male,2,0,40,United-States,<=50K
26,Private,11th,Never-married,Transport-moving,Not-in-family,White,Male,1,0,39,United-States,<=50K
49,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1913,48,United-States,>50K
20,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,61,United-States,<=50K
27,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,1,34,United-States,<=50K
45,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K
51,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,7448,0,58,United-States,>50K
21,Private,11th,Never-married,Other-service,Not-in-family,White,Female,2,0,35,United-States,<=50K
22,Private,Some-college,Never-married,Sales,Own-child,White,Female,3032,0,20,United-States,<=50K
43,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,44,United-States,>50K
43,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Black,Female,4,0,38,United-States,<=50K
21,Private,Some-college,Married-spouse-absent,Sales,Own-child,White,Male,3,0,31,United-States,<=50K
35,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Male,4423,0,40,United-States,>50K
23,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,2,1696,39,United-States,<=50K
44,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,44,United-States,>50K
43,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,2518,0,38,United-States,<=50K
36,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,0,0,34,United-States,<=50K
26,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,1,0,58,United-States,<=50K
32,Private,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,39,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,53,United-States,<=50K
24,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,58,United-States,<=50K
22,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,0,0,17,United-States,<=50K
29,Private,HS-grad,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,44,United-States,<=50K
45,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,4,0,23,United-States,<=50K
29,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,31,United-States,<=50K
35,Private,11th,Separated,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
53,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,0,1756,38,United-States,<=50K
28,Private,Bachelors,Never-married,Adm-clerical,Unmarried,White,Female,2,0,22,United-States,<=50K
36,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,44,United-States,<=50K
53,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,38,United-States,>50K
39,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,39,United-States,>50K
28,Private,Some-college,Divorced,Sales,Husband,White,Male,0,0,49,United-States,<=50K
63,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,9,United-States,<=50K
32,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,1,0,55,United-States,<=50K
45,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,3310,0,39,United-States,>50K
35,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
33,Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,2664,0,62,United-States,<=50K
51,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,1,0,33,United-States,<=50K
29,Private,Bachelors,Divorced,Sales,Not-in-family,White,Female,0,0,39,United-States,<=50K
47,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1675,39,United-States,>50K
26,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,1948,37,United-States,<=50K
26,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,1,1894,40,United-States,<=50K
17,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,22,United-States,<=50K
43,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,1916,40,United-States,>50K
67,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,7,United-States,<=50K
63,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,5,United-States,>50K
37,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,14862,0,39,United-States,>50K
53,Private,Bachelors,Divorced,Transport-moving,Not-in-family,White,Male,0,0,49,United-States,<=50K
27,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,33,United-States,<=50K
19,Private,HS-grad,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,<=50K
25,Private,7th-8th,Separated,Craft-repair,Not-in-family,White,Male,5,0,39,Mexico,<=50K
57,Private,7th-8th,Never-married,Other-service,Not-in-family,White,Female,0,0,24,Mexico,<=50K
32,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,33,United-States,<=50K
45,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,8,0,37,United-States,<=50K
45,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,2,0,56,United-States,<=50K
54,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1623,40,United-States,<=50K
53,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50K
28,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,2925,0,24,United-States,<=50K
51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,7669,0,49,United-States,>50K
48,Private,Bachelors,Divorced,Sales,Not-in-family,White,Female,3,0,44,United-States,<=50K
31,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,45,United-States,>50K
46,Private,7th-8th,Divorced,Transport-moving,Not-in-family,White,Male,4,0,49,United-States,<=50K
24,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,3,0,19,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,53,United-States,>50K
42,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,4102,0,39,United-States,<=50K
26,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,5,0,21,United-States,<=50K
37,Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,2,0,50,United-States,<=50K
31,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,4,0,48,United-States,<=50K
57,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,3,0,37,United-States,<=50K
33,Private,HS-grad,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,35,United-States,<=50K
27,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,Female,3,0,35,United-States,<=50K
49,Private,7th-8th,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,33,United-States,<=50K
55,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,1850,40,United-States,>50K
25,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,5,1738,39,United-States,<=50K
49,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,7,0,40,United-States,<=50K
65,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,56,United-States,>50K
28,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,54,United-States,<=50K
21,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,2,0,40,United-States,<=50K
35,Private,Some-college,Divorced,Exec-managerial,Own-child,White,Female,0,0,50,United-States,<=50K
49,Private,1st-4th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,39,United-States,<=50K
58,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,3,United-States,<=50K
20,Private,11th,Never-married,Machine-op-inspct,Not-in-family,White,Female,3,0,44,United-States,<=50K
56,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,39,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,2,0,39,United-States,<=50K
31,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,3601,0,39,United-States,>50K
34,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,4034,0,40,United-States,<=50K
56,Private,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,32,United-States,<=50K
41,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States,<=50K
31,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,<=50K
68,Private,HS-grad,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,36,United-States,<=50K
17,Private,11th,Never-married,Other-service,Own-child,White,Female,3,0,20,United-States,<=50K
53,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,59,United-States,<=50K
39,Private,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,5,0,51,United-States,>50K
38,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,58,United-States,>50K
51,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,1,59,United-States,<=50K
47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,49,United-States,<=50K
27,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,4,0,50,United-States,<=50K
27,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,1,0,48,United-States,<=50K
43,Private,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,3396,0,23,United-States,<=50K
60,Private,HS-grad,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,30,United-States,<=50K
22,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,6,United-States,<=50K
50,Private,11th,Married-civ-spouse,Other-service,Husband,White,Male,1,0,39,United-States,<=50K
18,Private,9th,Never-married,Other-service,Own-child,Black,Female,0,0,36,United-States,<=50K
35,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,4,United-States,<=50K
56,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,2,0,40,United-States,<=50K
33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,57,United-States,>50K
29,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,4,0,40,United-States,<=50K
36,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,1528,38,United-States,<=50K
