age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
31,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,39,United-States,<=50K
48,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,34,United-States,<=50K
61,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
26,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,22,United-States,<=50K
41,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,49,United-States,>50K
51,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,29,United-States,<=50K
53,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,>50K
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
38,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,3,0,40,United-States,>50K
41,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,44,United-States,<=50K
32,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,1,0,49,United-States,>50K
29,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,1,0,34,United-States,<=50K
34,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,39,United-States,<=50K
57,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,33,United-States,<=50K
54,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,3,0,40,United-States,<=50K
45,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Wife,Black,Female,4,0,39,United-States,>50K
46,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,14944,0,39,United-States,>50K
35,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,39,United-States,<=50K
46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,1,0,37,United-States,<=50K
35,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,49,United-States,<=50K
46,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,2,0,40,United-States,<=50K
38,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,2,0,34,United-States,<=50K
29,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,14925,0,39,United-States,>50K
20,Private,10th,Never-married,Other-service,Other-relative,White,Male,0,0,34,United-States,<=50K
38,Private,Some-college,Separated,Sales,Unmarried,White,Female,0,0,20,United-States,<=50K
33,Private,HS-grad,Separated,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
48,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,45,United-States,>50K
38,Private,9th,Divorced,Other-service,Not-in-family,White,Male,3,0,45,United-States,<=50K
32,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,44,United-States,<=50K
44,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,<=50K
28,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2033,49,United-States,>50K
34,Private,HS-grad,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
43,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,3,2196,49,United-States,<=50K
24,Private,Bachelors,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,<=50K
33,State-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,0,0,39,United-States,<=50K
41,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
53,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,28,United-States,<=50K
33,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,1,0,38,United-States,<=50K
59,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K
33,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,19,0,35,United-States,<=50K
38,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,4,0,39,United-States,<=50K
49,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,39,United-States,>50K
54,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,38,United-States,<=50K
55,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,3,0,40,United-States,<=50K
39,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,77,United-States,>50K
17,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,3,0,11,United-States,<=50K
26,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,2842,0,39,United-States,<=50K
59,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,34,United-States,<=50K
43,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,1,0,75,United-States,<=50K
43,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,45,United-States,>50K
35,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,28,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,33,United-States,<=50K
36,Local-gov,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K
60,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,7431,0,49,United-States,>50K
28,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,<=50K
44,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,2,0,39,United-States,>50K
30,State-gov,Bachelors,Never-married,Other-service,Not-in-family,Black,Male,2,0,36,United-States,<=50K
34,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,United-States,<=50K
20,Private,HS-grad,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,30,United-States,<=50K
20,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K
42,Private,5th-6th,Separated,Machine-op-inspct,Unmarried,Black,Female,3,0,30,United-States,<=50K
61,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,3,0,35,United-States,<=50K
28,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,39,United-States,<=50K
60,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,0,0,34,United-States,<=50K
23,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
54,Federal-gov,Some-college,Divorced,Other-service,Not-in-family,Black,Male,0,0,30,United-States,<=50K
31,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,5,0,49,United-States,<=50K
40,Local-gov,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,49,United-States,<=50K
34,Private,9th,Divorced,Exec-managerial,Not-in-family,White,Male,1,0,49,United-States,<=50K
51,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,3377,0,40,United-States,>50K
44,Private,HS-grad,Separated,Other-service,Unmarried,Black,Female,0,0,28,United-States,<=50K
33,Private,HS-grad,Divorced,Sales,Wife,White,Female,0,0,19,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,35,United-States,>50K
36,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,3,0,24,United-States,<=50K
53,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37,United-States,<=50K
42,Private,Some-college,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,34,United-States,<=50K
45,Private,9th,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,<=50K
60,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,3,0,40,United-States,<=50K
59,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,50,United-States,<=50K
31,Local-gov,Bachelors,Never-married,Adm-clerical,Unmarried,White,Female,0,0,34,United-States,<=50K
37,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,24,0,39,United-States,<=50K
56,Private,HS-grad,Separated,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,3781,0,45,United-States,<=50K
29,Local-gov,Some-college,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,39,United-States,<=50K
28,Private,11th,Never-married,Farming-fishing,Not-in-family,White,Male,2,0,76,United-States,<=50K
33,State-gov,Some-college,Divorced,Other-service,Not-in-family,Black,Female,0,0,59,United-States,<=50K
45,Private,9th,Married-civ-spouse,Transport-moving,Husband,Black,Male,2,0,37,United-States,<=50K
26,Private,Assoc-voc,Separated,Adm-clerical,Unmarried,White,Female,0,0,39,United-States,<=50K
26,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,0,26,United-States,<=50K
36,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,39,United-States,>50K
20,Private,Bachelors,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
23,Private,10th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2,0,39,United-States,<=50K
57,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,39,United-States,<=50K
34,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,1,0,17,United-States,<=50K
43,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,47,United-States,>50K
33,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,29,United-States,<=50K
28,Private,7th-8th,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,59,United-States,<=50K
58,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,72,South,<=50K
25,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,3,0,15,United-States,<=50K
42,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,2,0,60,United-States,<=50K
25,Private,11th,Never-married,Other-service,Other-relative,White,Female,2,0,27,Mexico,<=50K
53,Private,Bachelors,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
33,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,39,United-States,<=50K
32,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,49,United-States,>50K
33,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,0,0,49,United-States,<=50K
40,Local-gov,Some-college,Never-married,Exec-managerial,Not-in-family,Black,Female,60,0,60,United-States,<=50K
22,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,3,0,26,United-States,<=50K
31,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Own-child,Black,Male,0,0,30,United-States,<=50K
24,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,0,49,United-States,<=50K
30,State-gov,Some-college,Divorced,Other-service,Not-in-family,White,Female,5,0,19,United-States,<=50K
41,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
24,Private,Some-college,Never-married,Sales,Own-child,White,Male,0,0,19,United-States,<=50K
25,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,3,1857,19,United-States,<=50K
60,Self-emp-not-inc,Bachelors,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,39,United-States,<=50K
45,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,49,Mexico,>50K
37,Private,Some-college,Divorced,Craft-repair,Own-child,White,Male,2,0,32,United-States,<=50K
38,Private,Masters,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,0,0,39,United-States,<=50K
23,Private,7th-8th,Married-civ-spouse,Sales,Husband,White,Male,1,0,39,United-States,<=50K
32,Private,5th-6th,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,39,Mexico,<=50K
39,Private,HS-grad,Never-married,Other-service,Own-child,Black,Female,3,0,39,United-States,<=50K
38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,6,0,66,United-States,>50K
61,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,<=50K
27,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,3,0,38,United-States,<=50K
52,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
34,Self-emp-not-inc,Some-college,Divorced,Farming-fishing,Unmarried,White,Male,0,0,60,United-States,<=50K
49,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,39,United-States,>50K
55,Self-emp-not-inc,Some-college,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,39,United-States,<=50K
57,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,0,39,United-States,>50K
40,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,44,United-States,>50K
33,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,39,United-States,<=50K
27,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,0,0,32,United-States,<=50K
59,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,>50K
43,Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,0,0,27,United-States,<=50K
23,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,28,United-States,<=50K
42,Private,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Male,1,0,40,United-States,<=50K
54,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1905,18,United-States,>50K
53,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,2,0,33,United-States,<=50K
44,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,3557,0,60,United-States,>50K
38,Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,3,0,34,United-States,<=50K
48,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K
53,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,4213,0,19,United-States,<=50K
55,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
55,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,14950,0,80,United-States,>50K
22,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,0,0,44,United-States,<=50K
28,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,39,United-States,>50K
45,Private,1st-4th,Divorced,Machine-op-inspct,Unmarried,Other,Male,0,0,28,El-Salvador,<=50K
27,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,39,United-States,<=50K
43,Self-emp-not-inc,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,2,0,19,United-States,<=50K
64,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0,0,26,United-States,<=50K
33,Private,HS-grad,Divorced,Transport-moving,Not-in-family,Black,Male,2,0,60,United-States,<=50K
40,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,39,United-States,<=50K
59,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,2,0,33,United-States,<=50K
25,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
47,Private,9th,Married-civ-spouse,Other-service,Wife,White,Female,3,0,40,United-States,<=50K
31,Local-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
37,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,7335,0,39,United-States,>50K
25,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,28,0,38,United-States,>50K
44,Private,5th-6th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,Mexico,<=50K
44,Private,Bachelors,Divorced,Sales,Wife,White,Female,2,0,35,United-States,<=50K
25,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,27,United-States,<=50K
49,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,0,79,United-States,>50K
46,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,1,0,39,United-States,<=50K
40,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1865,39,United-States,<=50K
25,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,28,United-States,<=50K
38,State-gov,Some-college,Divorced,Other-service,Not-in-family,White,Male,0,0,42,United-States,<=50K
22,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,47,United-States,<=50K
28,Private,Some-college,Separated,Other-service,Not-in-family,White,Female,1,0,34,United-States,<=50K
59,Private,10th,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,39,United-States,<=50K
35,Private,HS-grad,Divorced,Other-service,Unmarried,Black,Female,5,0,35,United-States,<=50K
38,Private,HS-grad,Separated,Sales,Not-in-family,White,Male,1,0,50,United-States,<=50K
44,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,44,United-States,>50K
46,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,38,United-States,<=50K
23,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,3388,0,23,United-States,<=50K
34,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,3,0,39,United-States,<=50K
28,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,5054,0,39,United-States,<=50K
58,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,6,United-States,<=50K
45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,1,0,34,United-States,<=50K
45,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
22,Private,HS-grad,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,36,Philippines,<=50K
31,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,60,United-States,<=50K
44,Private,10th,Divorced,Exec-managerial,Not-in-family,White,Male,1,0,40,United-States,<=50K
30,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,1,0,44,United-States,<=50K
31,Private,9th,Never-married,Other-service,Not-in-family,White,Male,2,0,60,United-States,<=50K
50,Private,HS-grad,Divorced,Machine-op-inspct,Other-relative,White,Male,2,0,28,United-States,<=50K
32,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,4,0,36,United-States,<=50K
41,Private,Bachelors,Separated,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K
31,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7617,0,44,United-States,>50K
68,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,0,0,15,United-States,<=50K
52,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,2,0,60,United-States,>50K
62,Private,7th-8th,Widowed,Other-service,Not-in-family,White,Male,0,0,39,United-States,<=50K
47,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,<=50K
33,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,30,United-States,<=50K
61,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,3,0,49,United-States,<=50K
58,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,1,0,32,United-States,<=50K
37,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Female,5,0,40,United-States,<=50K
40,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,4,0,37,United-States,<=50K
48,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,2656,0,29,United-States,<=50K
37,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,77,United-States,>50K
20,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,2,0,35,United-States,<=50K
45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,69,United-States,>50K
53,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K
30,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1861,49,United-States,<=50K
18,Private,11th,Never-married,Sales,Own-child,White,Male,0,0,7,United-States,<=50K
36,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,<=50K
49,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,15321,0,45,United-States,>50K
57,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,0,0,38,United-States,<=50K
40,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,32,1848,40,United-States,<=50K
18,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,31,United-States,<=50K
67,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,12,United-States,<=50K
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,30,United-States,<=50K
46,Private,Some-college,Separated,Transport-moving,Not-in-family,White,Male,0,0,37,United-States,<=50K
38,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,14904,0,55,United-States,>50K
41,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,6,0,59,United-States,<=50K
34,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,>50K
42,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,<=50K
38,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,3,0,27,United-States,<=50K
34,Private,9th,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,49,United-States,<=50K
32,Private,HS-grad,Separated,Other-service,Unmarried,Black,Female,2,0,35,United-States,<=50K
28,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0,0,41,United-States,<=50K
22,Private,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,31,United-States,<=50K
32,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,1,0,50,United-States,>50K
51,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
55,Private,10th,Divorced,Handlers-cleaners,Other-relative,White,Female,0,0,40,United-States,<=50K
24,Private,HS-grad,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,39,Philippines,<=50K
41,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,18,United-States,<=50K
33,Private,HS-grad,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Male,17,0,38,United-States,<=50K
19,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,39,United-States,<=50K
30,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
38,Private,Some-college,Divorced,Other-service,Not-in-family,White,Male,3,0,39,United-States,<=50K
21,Private,10th,Divorced,Sales,Unmarried,White,Female,0,0,30,Mexico,<=50K
54,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4,1781,27,United-States,>50K
26,Private,Some-college,Never-married,Other-service,Own-child,Black,Female,1,0,19,United-States,<=50K
34,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,3,0,40,United-States,<=50K
43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,3,0,36,United-States,>50K
22,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,38,United-States,<=50K
28,Self-emp-not-inc,Some-college,Never-married,Other-service,Not-in-family,White,Female,4,0,59,United-States,<=50K
55,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2,0,38,United-States,<=50K
34,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K
64,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,28,United-States,>50K
20,Private,HS-grad,Never-married,Sales,Unmarried,White,Female,1,0,29,United-States,<=50K
20,Private,5th-6th,Never-married,Machine-op-inspct,Not-in-family,White,Male,4,0,32,United-States,<=50K
19,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,0,0,39,United-States,<=50K
31,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,48,1862,39,China,>50K
63,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,2,0,19,United-States,<=50K
21,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,4,0,39,United-States,<=50K
31,Self-emp-not-inc,HS-grad,Separated,Craft-repair,Own-child,White,Male,3,0,50,United-States,<=50K
50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,1,1858,38,United-States,>50K
50,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,44,United-States,<=50K
51,Private,Some-college,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,20,United-States,<=50K
21,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,0,0,37,United-States,<=50K
23,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Female,2,0,36,United-States,<=50K
76,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,35,United-States,<=50K
51,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,41,United-States,>50K
35,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,0,0,33,United-States,<=50K
34,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,1,0,49,United-States,<=50K
32,Self-emp-not-inc,Bachelors,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Federal-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
41,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,60,United-States,<=50K
39,Private,Bachelors,Separated,Prof-specialty,Not-in-family,Black,Male,2,0,60,United-States,<=50K
39,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,14,1801,50,United-States,>50K
48,Self-emp-not-inc,7th-8th,Never-married,Craft-repair,Not-in-family,Black,Male,12,0,34,United-States,<=50K
25,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,1,0,39,United-States,<=50K
45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,60,United-States,>50K
34,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,38,United-States,<=50K
61,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,18,United-States,<=50K
55,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,2,0,36,United-States,<=50K
37,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,8583,0,31,United-States,<=50K
