age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
58,Private,7th-8th,Divorced,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
50,Private,11th,Separated,Machine-op-inspct,Unmarried,White,Female,1,0,40,United-States,<=50K
38,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,6,0,49,United-States,<=50K
56,Private,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,14224,1,40,United-States,>50K
39,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,0,40,United-States,<=50K
23,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,1,0,34,United-States,<=50K
40,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1986,14,United-States,<=50K
47,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,2,0,44,United-States,<=50K
56,Private,Some-college,Divorced,Other-service,Not-in-family,Black,Female,1,0,40,United-States,<=50K
42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,61,United-States,>50K
55,Local-gov,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,44,United-States,<=50K
50,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,1,0,40,United-States,<=50K
63,Private,Some-college,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,2106,66,United-States,>50K
31,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,3,0,39,United-States,<=50K
32,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1938,61,United-States,<=50K
23,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,5,0,50,United-States,<=50K
35,Private,HS-grad,Divorced,Other-service,Other-relative,White,Female,2,0,34,Mexico,<=50K
41,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,2058,67,United-States,>50K
53,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,2,0,60,Mexico,<=50K
19,Private,11th,Never-married,Exec-managerial,Own-child,White,Female,3,0,19,United-States,<=50K
29,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
18,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,0,1876,14,United-States,<=50K
17,Private,HS-grad,Never-married,Other-service,Own-child,Black,Female,0,0,24,United-States,<=50K
35,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,45,United-States,>50K
34,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Female,3,0,36,United-States,<=50K
50,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Male,5,0,39,United-States,>50K
20,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K
39,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,37,United-States,<=50K
27,Private,10th,Never-married,Other-service,Not-in-family,White,Male,0,0,34,United-States,<=50K
38,Private,Bachelors,Separated,Prof-specialty,Unmarried,Black,Female,2,0,40,United-States,<=50K
61,Private,Some-college,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,37,United-States,<=50K
56,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,3,1841,39,United-States,<=50K
40,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
33,Private,HS-grad,Divorced,Machine-op-inspct,Husband,White,Male,1,0,40,United-States,<=50K
41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,7438,0,59,United-States,>50K
40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,14937,0,47,United-States,>50K
31,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K
47,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,1,0,37,United-States,<=50K
48,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,2,0,40,United-States,<=50K
41,Private,HS-grad,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,3,0,56,United-States,<=50K
19,Private,HS-grad,Never-married,Sales,Own-child,White,Male,1,0,15,United-States,<=50K
37,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,0,0,23,United-States,>50K
22,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,4,0,6,United-States,<=50K
31,Private,11th,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K
38,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,2,0,40,United-States,>50K
64,Private,HS-grad,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,9,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,35,United-States,>50K
66,Private,HS-grad,Widowed,Sales,Not-in-family,White,Male,3,0,11,United-States,<=50K
64,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3410,0,40,United-States,<=50K
32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
44,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,17982,0,59,United-States,>50K
26,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
46,Federal-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,1,0,39,United-States,<=50K
38,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,15054,0,40,United-States,>50K
31,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
55,Private,7th-8th,Married-civ-spouse,Other-service,Husband,White,Male,1,0,24,Mexico,<=50K
38,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,56,United-States,<=50K
27,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,5,0,45,United-States,<=50K
56,Private,Masters,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,<=50K
18,Private,HS-grad,Never-married,Sales,Unmarried,Black,Female,2,0,14,United-States,<=50K
23,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,0,0,9,United-States,<=50K
57,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
31,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,1,0,39,United-States,<=50K
49,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,4690,0,44,United-States,>50K
55,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,3,0,59,United-States,>50K
42,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1887,55,United-States,>50K
30,Private,Bachelors,Divorced,Sales,Own-child,White,Female,0,0,56,United-States,<=50K
30,Self-emp-not-inc,7th-8th,Divorced,Craft-repair,Unmarried,White,Male,0,0,45,United-States,<=50K
54,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,1,0,40,United-States,<=50K
25,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Female,1,0,9,United-States,<=50K
30,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
39,Private,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,7629,0,45,United-States,>50K
49,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,36,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,37,Jamaica,>50K
55,Private,7th-8th,Divorced,Machine-op-inspct,Not-in-family,White,Female,2,0,33,United-States,<=50K
25,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,4,0,44,United-States,<=50K
20,Private,HS-grad,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,39,Philippines,<=50K
59,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,22,United-States,<=50K
85,Private,HS-grad,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,1785,6,United-States,<=50K
17,Private,12th,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States,<=50K
39,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,1,0,50,United-States,>50K
38,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,61,United-States,>50K
27,Private,Some-college,Never-married,Other-service,Own-child,Black,Male,2,0,34,United-States,<=50K
34,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,3,0,23,United-States,<=50K
25,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,1737,15,United-States,<=50K
56,Private,HS-grad,Divorced,Adm-clerical,Wife,White,Female,0,2158,35,United-States,<=50K
42,Local-gov,Some-college,Separated,Adm-clerical,Not-in-family,Black,Female,0,0,44,United-States,<=50K
61,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1866,59,United-States,<=50K
21,Private,Some-college,Never-married,Sales,Own-child,White,Male,0,1866,9,United-States,<=50K
57,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,0,0,6,United-States,<=50K
37,Private,7th-8th,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,38,United-States,<=50K
45,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,30,United-States,<=50K
41,Private,Some-college,Separated,Other-service,Not-in-family,Black,Male,0,0,35,United-States,<=50K
46,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,40,United-States,<=50K
44,Private,Some-college,Widowed,Other-service,Unmarried,White,Female,2,1695,40,United-States,<=50K
51,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,2003,44,United-States,>50K
21,Private,Some-college,Never-married,Sales,Own-child,White,Female,4,0,9,United-States,<=50K
23,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Own-child,White,Male,0,0,22,United-States,<=50K
31,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,1709,0,40,United-States,<=50K
38,Private,10th,Divorced,Other-service,Unmarried,White,Female,0,0,36,United-States,<=50K
44,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,39,United-States,>50K
55,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,<=50K
39,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
20,Private,HS-grad,Never-married,Sales,Unmarried,Black,Female,0,0,19,United-States,<=50K
67,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,14,United-States,<=50K
20,Private,12th,Never-married,Farming-fishing,Own-child,White,Male,1,0,20,Mexico,<=50K
58,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,>50K
46,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,44,United-States,>50K
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,1,0,44,United-States,>50K
55,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,<=50K
28,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,4,0,40,United-States,<=50K
50,Private,Some-college,Divorced,Exec-managerial,Husband,White,Male,0,0,66,United-States,<=50K
63,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,39,United-States,<=50K
36,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,8561,0,60,United-States,>50K
63,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,1,59,United-States,>50K
49,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0,0,17,United-States,<=50K
17,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,2663,0,39,United-States,<=50K
51,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2156,59,United-States,<=50K
45,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,34,United-States,>50K
25,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,39,United-States,<=50K
56,Private,HS-grad,Widowed,Other-service,Not-in-family,Black,Female,2,0,48,United-States,<=50K
23,Private,Some-college,Never-married,Other-service,Own-child,Black,Male,0,0,14,United-States,<=50K
59,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,1,0,39,United-States,>50K
60,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1880,60,United-States,>50K
39,Private,5th-6th,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
41,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,63,United-States,<=50K
50,Private,Bachelors,Widowed,Exec-managerial,Not-in-family,White,Female,1,0,40,United-States,<=50K
66,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,3197,1873,40,United-States,<=50K
43,Private,Some-college,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,47,United-States,>50K
66,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
29,State-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,39,United-States,<=50K
24,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,2,0,26,United-States,<=50K
48,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,47,United-States,>50K
35,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,45,United-States,>50K
39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,7494,0,59,United-States,>50K
27,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,62,United-States,<=50K
52,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,7056,0,44,United-States,>50K
51,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,39,United-States,>50K
75,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,15049,0,54,United-States,>50K
44,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,4,0,34,United-States,<=50K
53,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,<=50K
66,Local-gov,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,1,0,16,United-States,<=50K
61,Private,5th-6th,Married-civ-spouse,Sales,Husband,White,Male,4,0,34,United-States,>50K
28,Private,Some-college,Separated,Sales,Not-in-family,White,Female,0,0,55,United-States,<=50K
29,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,0,0,61,United-States,<=50K
46,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,36,United-States,<=50K
60,Self-emp-not-inc,7th-8th,Widowed,Craft-repair,Not-in-family,White,Male,0,0,9,United-States,<=50K
56,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,34,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1918,61,United-States,>50K
46,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0,48,United-States,<=50K
38,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,2,0,40,United-States,<=50K
67,Self-emp-not-inc,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,0,2017,9,United-States,<=50K
28,Private,10th,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
43,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,36,United-States,<=50K
20,Private,11th,Never-married,Machine-op-inspct,Own-child,Black,Female,2,0,40,United-States,<=50K
70,Local-gov,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,0,1865,16,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,35,Philippines,>50K
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Male,2,0,40,United-States,<=50K
27,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Male,3,0,59,United-States,<=50K
60,Self-emp-not-inc,HS-grad,Widowed,Exec-managerial,Unmarried,Black,Female,3,0,13,United-States,<=50K
37,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,7445,0,49,United-States,>50K
33,Private,5th-6th,Never-married,Other-service,Not-in-family,White,Male,2985,0,44,United-States,<=50K
35,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
28,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,>50K
51,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,67,United-States,<=50K
55,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,40,United-States,>50K
32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,3,0,40,United-States,>50K
70,Private,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
20,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,53,United-States,<=50K
35,Private,Some-college,Separated,Other-service,Unmarried,White,Female,1,0,40,United-States,<=50K
46,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,34,United-States,>50K
20,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,Female,1,0,23,United-States,<=50K
53,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,1,0,17,United-States,<=50K
40,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,2053,39,United-States,>50K
41,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,1891,50,United-States,>50K
46,Local-gov,Masters,Widowed,Prof-specialty,Unmarried,White,Female,1,1874,39,United-States,<=50K
26,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,1989,10,United-States,<=50K
22,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,2,0,22,United-States,<=50K
43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,4,1891,40,United-States,>50K
27,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,2,0,24,United-States,<=50K
35,Private,Bachelors,Separated,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
50,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,14955,0,50,United-States,>50K
27,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,2,1827,39,United-States,<=50K
66,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,40,United-States,>50K
19,Private,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,1,0,13,United-States,<=50K
42,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,61,United-States,>50K
50,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,40,United-States,>50K
35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,14901,0,40,United-States,>50K
56,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,Mexico,<=50K
45,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Not-in-family,Black,Male,0,0,40,United-States,<=50K
56,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,3,1796,9,United-States,<=50K
46,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,HS-grad,Divorced,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
23,Private,Bachelors,Never-married,Sales,Own-child,White,Female,1,0,23,United-States,<=50K
52,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,1,0,7,United-States,<=50K
37,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,2,0,49,United-States,<=50K
36,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Male,0,0,40,United-States,>50K
31,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,59,United-States,<=50K
54,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,3,0,59,United-States,>50K
62,Local-gov,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,35,United-States,<=50K
36,Self-emp-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,71,United-States,<=50K
33,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
21,Local-gov,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,4,0,39,United-States,<=50K
62,Private,9th,Divorced,Other-service,Not-in-family,White,Female,0,0,19,United-States,<=50K
22,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,0,0,61,United-States,<=50K
37,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,0,0,56,United-States,<=50K
37,Local-gov,Bachelors,Separated,Prof-specialty,Unmarried,Black,Female,0,0,60,United-States,>50K
43,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,60,United-States,>50K
38,Private,HS-grad,Separated,Transport-moving,Not-in-family,Black,Male,0,0,54,United-States,<=50K
22,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,<=50K
31,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1981,67,United-States,<=50K
35,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,2,0,36,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1914,0,60,United-States,<=50K
25,Private,12th,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,2,0,16,United-States,<=50K
22,Local-gov,Some-college,Never-married,Prof-specialty,Unmarried,Black,Female,2,0,40,United-States,<=50K
35,Private,HS-grad,Separated,Sales,Unmarried,White,Female,0,0,50,United-States,<=50K
39,Private,9th,Divorced,Other-service,Unmarried,Black,Female,0,0,30,Philippines,<=50K
55,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,2,0,6,United-States,<=50K
69,Private,7th-8th,Widowed,Other-service,Not-in-family,White,Male,0,0,9,United-States,<=50K
44,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,99605,0,49,United-States,>50K
22,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,1,0,37,United-States,<=50K
32,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,3,0,61,United-States,>50K
40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
43,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
54,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,6,0,40,United-States,>50K
54,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,3,0,60,United-States,>50K
59,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,20,United-States,<=50K
26,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,4,0,17,United-States,<=50K
39,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,2,0,50,United-States,<=50K
59,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1830,9,United-States,<=50K
36,Private,Some-college,Divorced,Other-service,Not-in-family,Black,Female,0,0,30,United-States,<=50K
38,Private,5th-6th,Married-civ-spouse,Sales,Wife,White,Female,0,0,39,United-States,>50K
72,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,16,United-States,<=50K
35,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,4733,0,40,United-States,>50K
56,Local-gov,7th-8th,Separated,Machine-op-inspct,Unmarried,Black,Female,3,0,40,United-States,<=50K
58,Private,Some-college,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
50,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,4550,0,44,United-States,>50K
41,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,1,0,9,United-States,>50K
27,Private,10th,Never-married,Other-service,Not-in-family,White,Male,2,0,40,United-States,<=50K
30,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Other-relative,Other,Male,0,0,40,Mexico,<=50K
23,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,3,0,44,United-States,<=50K
40,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,0,0,15,United-States,<=50K
39,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,1,0,34,United-States,<=50K
43,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,71,United-States,>50K
55,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,98892,0,40,United-States,>50K
37,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,1,0,59,United-States,<=50K
27,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,1,0,39,United-States,<=50K
25,Private,11th,Never-married,Machine-op-inspct,Other-relative,Black,Female,0,0,37,United-States,<=50K
22,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,2,0,23,United-States,<=50K
39,Self-emp-not-inc,Bachelors,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
64,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,>50K
26,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,39,United-States,<=50K
29,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,1,0,36,United-States,<=50K
61,Private,7th-8th,Divorced,Transport-moving,Not-in-family,White,Male,0,0,44,United-States,<=50K
69,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,2,0,17,United-States,<=50K
38,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,>50K
38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,2,0,59,Philippines,>50K
36,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,2,0,40,United-States,<=50K
32,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,59,United-States,<=50K
41,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,68,United-States,<=50K
41,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States,<=50K
47,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Male,7565,2160,34,United-States,>50K
40,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,0,59,United-States,<=50K
